case,part,time,idp,return_status,region,x,y,z,p_proxy,q_proxy,pc,void_ratio,plastic_vol_strain,eq_plastic_strain,plastic_multiplier,return_iterations,yield_residual,substep_count,trigger_reason,Kplastic,PorePress,PorePressRate,DivVel,velocity,pairwise_reaction_avg
half_speed_ramp_adaptive,1,0.001005,283,-1,interior,-0.010000102,0.010000102,0.029999999,4.0310011,22.170070068201092,120.0,0.8000496,0.0,0.0,4.7599496e-08,47.0,-0.06772688,16.0,5.0,0.0,-20568.90175617,-21728574.0,0.032613885,0.00019322654339799103,0.0956207
half_speed_ramp_adaptive,1,0.001005,292,-1,edge,-0.01000028,0.020000389,0.010000009,3.470401166666667,22.40717159114193,120.0,0.80005026,0.0,0.0,3.4329275e-08,36.0,-0.015836822,16.0,5.0,0.0,-20985.04492931,-27055994.0,0.040616713,0.0006719269914963965,0.0956207
half_speed_ramp_adaptive,1,0.001005,293,-1,lateral_boundary,-0.010000277,0.020000385,0.020000001,4.8390496,21.898966633935927,120.0,0.80004883,0.0,0.0,4.8697967e-08,47.0,-0.091557473,16.0,5.0,0.0,-20309.94498046,-22397928.0,0.03362269,0.0006409576356093681,0.0956207
half_speed_ramp_adaptive,1,0.001005,358,-1,bottom_cap_zone,6.316079e-15,0.010000035,0.01000002,3.1427632000000005,22.106759603297235,120.0,0.80005062,0.0,0.0,3.1477644e-08,32.0,-0.064338416,16.0,5.0,0.0,-21507.76935351,-28537096.0,0.042838383,0.00010857881526548779,0.0956207
half_speed_ramp_adaptive,1,0.001005,359,-1,interior,-1.565191e-14,0.010000031,0.020000007,3.2497344333333325,22.456135452674353,120.0,0.80005056,0.0,0.0,4.7932481e-08,46.0,-0.33957446,16.0,5.0,0.0,-21246.12615298,-25366150.0,0.038071111,5.7596548255874336e-05,0.0956207
half_speed_ramp_adaptive,1,0.001005,360,-1,interior,1.4082392e-14,0.010000032,0.030000001,4.112246233333334,21.654251403492538,120.0,0.8000496,0.0,0.0,4.8547413e-08,45.0,-0.34877041,16.0,5.0,0.0,-20731.68268854,-23654402.0,0.035496663,5.2377272742499636e-05,0.0956207
half_speed_ramp_adaptive,1,0.001005,369,-1,edge,5.2669566e-14,0.020000296,0.010000013,2.9409864666666667,22.265165865004295,119.9977,0.80005389,-1.705591e-06,1.7671057e-06,3.6169482e-08,34.0,-0.27805263,16.0,5.0,1.7671057e-06,-22692.45584348,-28769334.0,0.043213755,0.00043285665010100197,0.0956207
half_speed_ramp_adaptive,1,0.001005,370,-1,lateral_boundary,1.0002913e-13,0.02000029,0.020000003,2.994778933333334,22.462778593804703,119.9985,0.80005276,-1.1113133e-06,1.1521715e-06,4.9972272e-08,46.0,-0.29712623,16.0,5.0,1.1521715e-06,-21870.8218951,-23247228.0,0.03492181,0.0004028772876962698,0.0956207
half_speed_ramp_adaptive,1,0.001005,371,-1,lateral_boundary,-5.2781422e-14,0.020000292,0.029999999,3.0136203333333333,22.108849510934117,120.0,0.8000508,0.0,0.0,4.8385431e-08,49.0,-0.041631326,16.0,5.0,0.0,-20740.0457609,-19421758.0,0.029173011,0.0004042175712842888,0.0956207
half_speed_ramp_adaptive,1,0.001005,424,-1,bottom_cap_zone,0.010000035,1.217969e-14,0.01000002,3.1427635000000005,22.106759243647144,120.0,0.80005062,0.0,0.0,3.1477633e-08,32.0,-0.064337686,16.0,5.0,0.0,-21507.7695546,-28537092.0,0.04283838,0.00010857873062495385,0.0956207
half_speed_ramp_adaptive,1,0.001005,425,-1,interior,0.010000031,-2.8120054e-14,0.020000007,3.2497334666666657,22.456136930883414,120.0,0.80005056,0.0,0.0,4.7932524e-08,46.0,-0.33957595,16.0,5.0,0.0,-21246.13007412,-25366148.0,0.038071107,5.759642255423103e-05,0.0956207
half_speed_ramp_adaptive,1,0.001005,426,-1,interior,0.010000032,-6.9905841e-15,0.030000001,4.112246333333334,21.654251292276008,120.0,0.8000496,0.0,0.0,4.8547417e-08,45.0,-0.34877062,16.0,5.0,0.0,-20731.68148207,-23654394.0,0.035496652,5.23773720290439e-05,0.0956207
half_speed_ramp_adaptive,1,0.001005,435,-1,bottom_cap_zone,0.010000105,0.010000105,0.010000018,3.0870525,22.797297066351753,119.99934,0.80005151,-4.8962562e-07,5.0821615e-07,3.6083421e-08,34.0,-0.10098837,16.0,5.0,5.0821615e-07,-21836.96157889,-28428212.0,0.042683154,0.00022911366039646272,0.0956207
half_speed_ramp_adaptive,1,0.001005,436,-1,interior,0.010000101,0.010000101,0.020000005,3.1475028666666667,23.01350383055518,119.99969,0.80005103,-2.3082048e-07,2.3976696e-07,5.2321695e-08,48.0,-0.28979176,16.0,5.0,2.3976696e-07,-21330.87843631,-24287230.0,0.036460567,0.00019469354942273372,0.0956207
half_speed_ramp_adaptive,1,0.001005,437,-1,interior,0.010000102,0.010000102,0.029999999,4.030997866666667,22.170072523111337,120.0,0.8000496,0.0,0.0,4.7599624e-08,47.0,-0.067730531,16.0,5.0,0.0,-20568.90306319,-21728578.0,0.032613892,0.00019322660717730278,0.0956207
half_speed_ramp_adaptive,1,0.001005,446,-1,edge,0.01000028,0.020000389,0.010000009,3.470401366666667,22.407172074142622,120.0,0.80005026,0.0,0.0,3.4329275e-08,36.0,-0.015837019,16.0,5.0,0.0,-20985.04422552,-27055992.0,0.04061671,0.0006719270422658626,0.0956207
half_speed_ramp_adaptive,1,0.001005,447,-1,lateral_boundary,0.010000277,0.020000385,0.020000001,4.839041533333333,21.898967750230575,120.0,0.80004883,0.0,0.0,4.8698233e-08,47.0,-0.091566391,16.0,5.0,0.0,-20309.94779561,-22397928.0,0.03362269,0.0006409577191208189,0.0956207
half_speed_ramp_adaptive,1,0.001005,490,-1,edge,0.020000296,4.9890389e-15,0.010000013,2.9409866333333334,22.265167125827258,119.9977,0.80005389,-1.7055895e-06,1.7671041e-06,3.6169485e-08,34.0,-0.27805224,16.0,5.0,1.7671041e-06,-22692.45513968,-28769330.0,0.043213747,0.0004328566160069821,0.0956207
half_speed_ramp_adaptive,1,0.001005,491,-1,lateral_boundary,0.02000029,-2.249419e-14,0.020000003,2.994778266666667,22.462776718579377,119.9985,0.80005276,-1.1113131e-06,1.1521713e-06,4.9972275e-08,46.0,-0.29712686,16.0,5.0,1.1521713e-06,-21870.81897943,-23247220.0,0.034921799,0.0004028771678041866,0.0956207
half_speed_ramp_adaptive,1,0.001005,492,-1,lateral_boundary,0.020000292,8.3274093e-14,0.029999999,3.013620566666667,22.108849188470472,120.0,0.8000508,0.0,0.0,4.8385413e-08,49.0,-0.041630443,16.0,5.0,0.0,-20740.04726902,-19421758.0,0.029173009,0.00040421760099341753,0.0956207
half_speed_ramp_adaptive,1,0.001005,501,-1,edge,0.020000389,0.01000028,0.010000009,3.4703952,22.407174857487348,120.0,0.80005026,0.0,0.0,3.4329425e-08,36.0,-0.015842145,16.0,5.0,0.0,-20985.04392392,-27055992.0,0.04061671,0.0006719270401604752,0.0956207
half_speed_ramp_adaptive,1,0.001005,502,-1,lateral_boundary,0.020000385,0.010000277,0.020000001,4.839041833333334,21.898963787043794,120.0,0.80004883,0.0,0.0,4.8698187e-08,47.0,-0.091565929,16.0,5.0,0.0,-20309.94628747,-22397932.0,0.033622693,0.0006409576012113501,0.0956207
half_speed_ramp_adaptive,1,0.001005,511,-1,edge,0.020000558,0.020000558,-1.6149764e-08,5.582427366666667,30.32765701761385,119.99983,0.80004817,-1.2457419e-07,1.3357858e-07,1.2158706e-07,77.0,-0.015736228,16.0,5.0,1.3357858e-07,-14936.20079931,-21743092.0,0.032593209,0.0011146777944291246,0.0956207
half_speed_ramp_adaptive,1,0.001005,512,-1,edge,0.020000555,0.020000555,0.009999997,6.100257833333334,23.979263750225233,120.0,0.8000474,0.0,0.0,5.8154431e-08,46.0,-0.084624171,16.0,5.0,0.0,-19351.57658563,-26705300.0,0.040068906,0.0010867898095062696,0.0956207
half_speed_ramp_adaptive,1,0.001005,533,-1,edge,0.030000759,-1.0020536e-14,-1.7097223e-08,5.066259966666666,27.574863185127402,120.0,0.80004853,0.0,0.0,8.5120917e-08,59.0,-0.14378309,16.0,5.0,0.0,-15650.86345558,-22768298.0,0.03413745,0.0011115854202038168,0.0956207
half_speed_ramp_adaptive,1,0.001005,534,-1,edge,0.030000756,-2.3438123e-14,0.009999997,4.39247254,21.79474144853371,120.0,0.8000493,0.0,0.0,3.5731979e-08,34.0,-0.20097391,16.0,5.0,0.0,-20244.97948257,-27929856.0,0.041918237,0.0010877626025561139,0.0956207
half_speed_ramp_adaptive,1,0.001005,379,-1,edge,3.2074438e-15,0.030000759,-1.7097259e-08,5.066265133333334,27.57486326052387,120.0,0.80004853,0.0,0.0,8.5120732e-08,59.0,-0.14377725,16.0,5.0,0.0,-15650.86395829,-22768298.0,0.03413745,0.0011115854221944155,0.0956207
half_speed_ramp_adaptive,1,0.001005,380,-1,edge,-1.0822697e-14,0.030000756,0.009999997,4.392477003333333,21.79474386024168,120.0,0.8000493,0.0,0.0,3.5731915e-08,34.0,-0.20097019,16.0,5.0,0.0,-20244.98078956,-27929866.0,0.041918252,0.0010877628023972944,0.0956207
half_speed_ramp_adaptive,1,0.001005,262,-1,interior,-0.010000102,-0.010000102,0.039999999,4.060120933333333,21.835217352872316,120.0,0.8000496,0.0,0.0,4.3503167e-08,43.0,-0.032482054,16.0,5.0,0.0,-20553.78591979,-21694412.0,0.032565147,0.00019288808572011842,0.0956207
half_speed_ramp_adaptive,1,0.001005,263,-1,interior,-0.010000102,-0.010000102,0.050000001,4.002090166666666,21.79670011616554,120.0,0.80004966,0.0,0.0,4.4987562e-08,45.0,-0.10612492,16.0,5.0,0.0,-20585.18216431,-21776484.0,0.032689363,0.0001920023982798931,0.0956207
half_speed_ramp_adaptive,1,0.001005,264,-1,interior,-0.010000102,-0.010000102,0.059999999,4.102288533333333,21.87740715932255,120.0,0.8000496,0.0,0.0,5.323631e-08,50.0,-0.29184669,16.0,5.0,0.0,-20517.4375606,-21500794.0,0.032274898,0.0001930139345062241,0.0956207
half_speed_ramp_adaptive,1,0.001005,328,-1,lateral_boundary,-8.1195367e-15,-0.020000292,0.039999999,3.295629433333333,21.775768474629356,120.0,0.8000505,0.0,0.0,5.6161984e-08,55.0,-0.26431081,16.0,5.0,0.0,-20570.48696089,-18856818.0,0.0283267,0.0004051026756241227,0.0956207
half_speed_ramp_adaptive,1,0.001005,329,-1,lateral_boundary,-2.9238521e-15,-0.020000292,0.050000001,3.2599460333333337,21.74502713863914,120.0,0.8000505,0.0,0.0,4.6461668e-08,47.0,-0.010619662,16.0,5.0,0.0,-20588.87974354,-18898346.0,0.028389942,0.00040442315560437265,0.0956207
half_speed_ramp_adaptive,1,0.001005,330,-1,lateral_boundary,-7.070499e-16,-0.020000292,0.059999999,3.3313322000000003,21.811937058299076,120.0,0.80005044,0.0,0.0,5.4902262e-08,55.0,-0.1975874,16.0,5.0,0.0,-20539.64242227,-18692142.0,0.028079843,0.00040523282554704023,0.0956207
half_speed_ramp_adaptive,1,0.001005,339,-1,interior,-3.9057828e-14,-0.010000032,0.039999999,3.9958343666666667,21.35489881920324,120.0,0.80004972,0.0,0.0,3.8625171e-08,39.0,-0.14081931,16.0,5.0,0.0,-20805.51092081,-23926394.0,0.035907988,5.1672890741279004e-05,0.0956207
half_speed_ramp_adaptive,1,0.001005,340,-1,interior,6.6085057e-14,-0.010000032,0.050000001,3.9261592333333333,21.31077517232346,120.0,0.80004978,0.0,0.0,4.0307679e-08,42.0,-0.22852987,16.0,5.0,0.0,-20843.7234334,-24029996.0,0.036064558,5.082695123228742e-05,0.0956207
half_speed_ramp_adaptive,1,0.001005,341,-1,interior,-5.5832004e-14,-0.010000032,0.059999999,4.0417396666666665,21.402259549916028,120.0,0.8000496,0.0,0.0,3.7473232e-08,37.0,-0.05859331,16.0,5.0,0.0,-20765.9931621,-23716096.0,0.035592731,5.1857138488851865e-05,0.0956207
half_speed_ramp_adaptive,1,0.001005,416,-1,interior,0.010000102,-0.010000102,0.039999999,4.060121566666666,21.835216043775763,120.0,0.8000496,0.0,0.0,4.3503157e-08,43.0,-0.032482371,16.0,5.0,0.0,-20553.78310463,-21694410.0,0.032565143,0.0001928880855338995,0.0956207
half_speed_ramp_adaptive,1,0.001005,417,-1,interior,0.010000102,-0.010000102,0.050000001,4.0020845000000005,21.79670509730345,120.0,0.80004966,0.0,0.0,4.4987743e-08,45.0,-0.10613039,16.0,5.0,0.0,-20585.18115889,-21776484.0,0.032689363,0.00019200246885845394,0.0956207
half_speed_ramp_adaptive,1,0.001005,418,-1,interior,0.010000102,-0.010000102,0.059999999,4.102288966666667,21.877408994222908,120.0,0.8000496,0.0,0.0,5.3236334e-08,50.0,-0.29184738,16.0,5.0,0.0,-20517.43846547,-21500794.0,0.032274898,0.00019301388422528022,0.0956207
half_speed_ramp_adaptive,1,0.001005,207,-1,lateral_boundary,-0.020000292,-3.611245e-14,0.039999999,3.2956291000000006,21.775767481790037,120.0,0.8000505,0.0,0.0,5.6161991e-08,55.0,-0.26431155,16.0,5.0,0.0,-20570.48856955,-18856816.0,0.028326696,0.00040510270542627394,0.0956207
half_speed_ramp_adaptive,1,0.001005,208,-1,lateral_boundary,-0.020000292,3.8505891e-14,0.050000001,3.259945266666666,21.745030919003703,120.0,0.8000505,0.0,0.0,4.6461711e-08,47.0,-0.010619801,16.0,5.0,0.0,-20588.88155327,-18898348.0,0.028389944,0.00040442318561137653,0.0956207
half_speed_ramp_adaptive,1,0.001005,209,-1,lateral_boundary,-0.020000292,-5.1116043e-14,0.059999999,3.3313295000000003,21.81193529543698,120.0,0.80005044,0.0,0.0,5.4902323e-08,55.0,-0.19758925,16.0,5.0,0.0,-20539.64393039,-18692140.0,0.028079841,0.000405232795466275,0.0956207
half_speed_ramp_adaptive,1,0.001005,273,-1,interior,-0.010000032,-3.2687991e-14,0.039999999,3.995829066666667,21.354902403312092,120.0,0.80004972,0.0,0.0,3.8625316e-08,39.0,-0.14082497,16.0,5.0,0.0,-20805.511323,-23926390.0,0.035907984,5.167277046424003e-05,0.0956207
half_speed_ramp_adaptive,1,0.001005,274,-1,interior,-0.010000032,-3.3981247e-14,0.050000001,3.926155933333334,21.310775630841743,120.0,0.80004978,0.0,0.0,4.0307768e-08,42.0,-0.22853316,16.0,5.0,0.0,-20843.72745508,-24029990.0,0.03606455,5.082702720559238e-05,0.0956207
half_speed_ramp_adaptive,1,0.001005,275,-1,interior,-0.010000032,-2.8025484e-14,0.059999999,4.041738,21.40226202584481,120.0,0.8000496,0.0,0.0,3.7473274e-08,37.0,-0.058594268,16.0,5.0,0.0,-20765.9906486,-23716086.0,0.035592716,5.1857181945011515e-05,0.0956207
half_speed_ramp_adaptive,1,0.001005,284,-1,interior,-0.010000102,0.010000102,0.039999999,4.0601212,21.8352166949729,120.0,0.8000496,0.0,0.0,4.3503167e-08,43.0,-0.032482471,16.0,5.0,0.0,-20553.78400951,-21694412.0,0.032565147,0.000192888050197253,0.0956207
half_speed_ramp_adaptive,1,0.001005,285,-1,interior,-0.010000102,0.010000102,0.050000001,4.002083,21.796701440070226,120.0,0.80004966,0.0,0.0,4.4987772e-08,45.0,-0.10613266,16.0,5.0,0.0,-20585.18226487,-21776484.0,0.032689363,0.00019200239813720415,0.0956207
half_speed_ramp_adaptive,1,0.001005,286,-1,interior,-0.010000102,0.010000102,0.059999999,4.102289066666667,21.877408848467283,120.0,0.8000496,0.0,0.0,5.3236327e-08,50.0,-0.29184711,16.0,5.0,0.0,-20517.43846547,-21500798.0,0.032274902,0.00019301384135094824,0.0956207
half_speed_ramp_adaptive,1,0.001005,361,-1,interior,-1.6238813e-14,0.010000032,0.039999999,3.9958271666666665,21.354905266226865,120.0,0.80004972,0.0,0.0,3.8625366e-08,39.0,-0.14082602,16.0,5.0,0.0,-20805.5125295,-23926390.0,0.035907984,5.167287639558679e-05,0.0956207
half_speed_ramp_adaptive,1,0.001005,362,-1,interior,-3.6524366e-15,0.010000032,0.050000001,3.9261567000000004,21.310774577205287,120.0,0.80004978,0.0,0.0,4.0307729e-08,42.0,-0.22853182,16.0,5.0,0.0,-20843.7267513,-24029990.0,0.03606455,5.082701941527306e-05,0.0956207
half_speed_ramp_adaptive,1,0.001005,363,-1,interior,4.9631764e-15,0.010000032,0.059999999,4.041739433333333,21.4022598519185,120.0,0.8000496,0.0,0.0,3.747326e-08,37.0,-0.058594696,16.0,5.0,0.0,-20765.99195569,-23716086.0,0.035592716,5.185712227343426e-05,0.0956207
half_speed_ramp_adaptive,1,0.001005,372,-1,lateral_boundary,3.3459326e-15,0.020000292,0.039999999,3.295623966666667,21.77576927255294,120.0,0.8000505,0.0,0.0,5.6162168e-08,55.0,-0.26431629,16.0,5.0,0.0,-20570.49007766,-18856814.0,0.028326692,0.00040510270524727704,0.0956207
half_speed_ramp_adaptive,1,0.001005,373,-1,lateral_boundary,5.5502901e-14,0.020000292,0.050000001,3.2599461333333335,21.745026628963835,120.0,0.8000505,0.0,0.0,4.6461647e-08,47.0,-0.010618762,16.0,5.0,0.0,-20588.88366467,-18898350.0,0.028389947,0.0004044231555536144,0.0956207
half_speed_ramp_adaptive,1,0.001005,374,-1,lateral_boundary,-3.2902419e-14,0.020000292,0.059999999,3.331325900000001,21.811931905874555,120.0,0.80005044,0.0,0.0,5.4902408e-08,55.0,-0.19759262,16.0,5.0,0.0,-20539.64403095,-18692144.0,0.028079845,0.0004052327653165463,0.0956207
half_speed_ramp_adaptive,1,0.001005,427,-1,interior,0.010000032,-2.2420107e-14,0.039999999,3.995826466666667,21.354903302850953,120.0,0.80004972,0.0,0.0,3.8625373e-08,39.0,-0.14082687,16.0,5.0,0.0,-20805.51092085,-23926388.0,0.03590798,5.16729303752959e-05,0.0956207
half_speed_ramp_adaptive,1,0.001005,428,-1,interior,0.010000032,-3.8431687e-14,0.050000001,3.9261546999999997,21.3107745714398,120.0,0.80004978,0.0,0.0,4.0307778e-08,42.0,-0.22853376,16.0,5.0,0.0,-20843.72554483,-24029988.0,0.036064547,5.0826918002081453e-05,0.0956207
half_speed_ramp_adaptive,1,0.001005,429,-1,interior,0.010000032,-9.1207271e-15,0.059999999,4.041742566666667,21.40226114555595,120.0,0.8000496,0.0,0.0,3.7473178e-08,37.0,-0.058590665,16.0,5.0,0.0,-20765.99024647,-23716086.0,0.035592716,5.1857190136030396e-05,0.0956207
half_speed_ramp_adaptive,1,0.001005,438,-1,interior,0.010000102,0.010000102,0.039999999,4.060116533333333,21.835217938047773,120.0,0.8000496,0.0,0.0,4.3503288e-08,43.0,-0.032486483,16.0,5.0,0.0,-20553.78360736,-21694410.0,0.032565143,0.00019288803603217293,0.0956207
half_speed_ramp_adaptive,1,0.001005,439,-1,interior,0.010000102,0.010000102,0.050000001,4.002079599999999,21.796710067176477,120.0,0.80004966,0.0,0.0,4.49879e-08,45.0,-0.1061347,16.0,5.0,0.0,-20585.18387353,-21776482.0,0.032689359,0.00019200239808838686,0.0956207
half_speed_ramp_adaptive,1,0.001005,440,-1,interior,0.010000102,0.010000102,0.059999999,4.102286366666667,21.877407748097422,120.0,0.8000496,0.0,0.0,5.3236381e-08,50.0,-0.2918489,16.0,5.0,0.0,-20517.43947087,-21500798.0,0.032274902,0.0001930139402885156,0.0956207
half_speed_ramp_adaptive,1,0.001005,493,-1,lateral_boundary,0.020000292,5.4812315e-14,0.039999999,3.295628200000001,21.775773485293147,120.0,0.8000505,0.0,0.0,5.6162055e-08,55.0,-0.26431149,16.0,5.0,0.0,-20570.48726253,-18856814.0,0.028326694,0.00040510258520435536,0.0956207
half_speed_ramp_adaptive,1,0.001005,494,-1,lateral_boundary,0.020000292,-2.4203572e-14,0.050000001,3.2599459000000004,21.745027295981515,120.0,0.8000505,0.0,0.0,4.6461661e-08,47.0,-0.010619164,16.0,5.0,0.0,-20588.8827598,-18898350.0,0.028389946,0.00040442312555158513,0.0956207
half_speed_ramp_adaptive,1,0.001005,495,-1,lateral_boundary,0.020000292,7.6542945e-14,0.059999999,3.3313277666666665,21.811937816495725,120.0,0.80005044,0.0,0.0,5.4902397e-08,55.0,-0.19759052,16.0,5.0,0.0,-20539.64463419,-18692144.0,0.028079847,0.00040523276525431776,0.0956207
half_speed_ramp_adaptive,1,0.001005,200,-1,lateral_boundary,-0.020000385,-0.010000278,0.079999998,5.178515,22.253090500596734,120.0,0.80004841,0.0,0.0,6.3007242e-08,57.0,-0.22522305,16.0,5.0,0.0,-20118.59544662,-21578290.0,0.032392945,0.0006438236265673718,0.0956207
half_speed_ramp_adaptive,1,0.001005,201,-1,edge,-0.020000391,-0.010000281,0.089999981,5.3009223,24.10054228590925,120.0,0.80004829,0.0,0.0,7.021336e-08,58.0,-0.15846713,16.0,5.0,0.0,-20784.81298462,-26310830.0,0.039498799,0.0006815419023691911,0.0956207
half_speed_ramp_adaptive,1,0.001005,255,-1,lateral_boundary,-0.010000278,-0.020000385,0.079999998,5.1785127,22.253088332130094,120.0,0.80004841,0.0,0.0,6.3007299e-08,57.0,-0.22522527,16.0,5.0,0.0,-20118.59383796,-21578288.0,0.032392941,0.0006438236025487871,0.0956207
half_speed_ramp_adaptive,1,0.001005,256,-1,edge,-0.010000281,-0.020000391,0.089999981,5.300925166666667,24.1005381521287,120.0,0.80004829,0.0,0.0,7.0213247e-08,58.0,-0.15846567,16.0,5.0,0.0,-20784.81218028,-26310832.0,0.039498802,0.000681541911941044,0.0956207
half_speed_ramp_adaptive,1,0.001005,265,-1,interior,-0.010000102,-0.010000102,0.07,4.181244333333333,22.322453805766816,120.0,0.80004948,0.0,0.0,5.450401e-08,52.0,-0.14438303,16.0,5.0,0.0,-20452.33792182,-21167036.0,0.031771708,0.00019397607439739444,0.0956207
half_speed_ramp_adaptive,1,0.001005,266,-1,interior,-0.010000102,-0.010000102,0.079999991,3.305421966666666,23.567847424814097,119.99992,0.80005056,-5.8262145e-08,6.0641234e-08,6.3620902e-08,55.0,-0.32715929,16.0,5.0,6.0641234e-08,-21071.31336791,-23202108.0,0.034832153,0.00020051064965944984,0.0956207
half_speed_ramp_adaptive,1,0.001005,267,-1,top_cap_zone,-0.010000105,-0.010000105,0.089999974,4.422645466666666,25.07806191622948,120.0,0.8000493,0.0,0.0,8.2541021e-08,62.0,-0.3897033,16.0,5.0,0.0,-21535.6112799,-27314942.0,0.041012444,0.000258792850370955,0.0956207
half_speed_ramp_adaptive,1,0.001005,322,-1,edge,1.2544787e-14,-0.030000757,0.089999996,5.7632625666666675,23.090537451457195,120.0,0.80004787,0.0,0.0,5.7082886e-08,47.0,-0.19256005,16.0,5.0,0.0,-20127.22096668,-27491678.0,0.041261178,0.0010980785453470778,0.0956207
half_speed_ramp_adaptive,1,0.001005,331,-1,lateral_boundary,-3.1508552e-15,-0.020000292,0.07,3.1399583,22.240766518180276,120.0,0.80005056,0.0,0.0,5.557996e-08,54.0,-0.13818422,16.0,5.0,0.0,-20641.4147171,-18943472.0,0.028455719,0.0004047703909541173,0.0956207
half_speed_ramp_adaptive,1,0.001005,332,-1,lateral_boundary,1.6931435e-14,-0.020000292,0.079999991,3.1280439333333336,22.94406781533701,119.9987,0.8000524,-9.6250415e-07,9.9956537e-07,4.8743935e-08,44.0,-0.018845743,16.0,5.0,9.9956537e-07,-21653.39235799,-22325154.0,0.033538189,0.00040620909632585646,0.0956207
half_speed_ramp_adaptive,1,0.001005,333,-1,edge,1.9753871e-14,-0.020000296,0.089999974,3.6121625,24.60460637970238,119.99878,0.80005169,-9.0298767e-07,9.4353436e-07,5.8146782e-08,48.0,-0.07163915,16.0,5.0,9.4353436e-07,-22449.45154663,-27861924.0,0.041852128,0.00044646380158979934,0.0956207
