case,part,time,Idp,return_status,region,x,y,z,r,distance_to_top,distance_to_bottom,distance_to_lateral_surface,p_eff,q,MccPc,MccVoidRatio,MccPlasticVolStrain,MccEqPlasticStrain,MccPlasticMultiplier,MccReturnIterations,MccYieldResidual,Kplastic,PorePress,PorePressRate,DivVel,velocity
tight_return,3,0.001508,405,-1,lateral_boundary,0.010000409,-0.020000577,0.03999998,0.0223613787701074,0.06000002000000001,0.03999998,0.0076386212298926,-3.276161333333333,29.462017293588637,119.99908,0.80005199,-6.7533421e-07,7.0093353e-07,0.0,0.0,-3.2761714,7.0093353e-07,-18365.03048549,4406198.5,-0.0066086706,0.00023444877639794005
tight_return,3,0.001508,406,-1,lateral_boundary,0.010000412,-0.020000584,0.04999996,0.022361386372736373,0.05000004,0.04999996,0.007638613627263625,-0.4137978666666662,33.902255753630115,119.99934,0.80005145,-4.9167596e-07,5.1134543e-07,0.0,0.0,-0.41380769,5.1134543e-07,-16808.27766482,6927150.0,-0.010384423,0.00031358224621137276
tight_return,3,0.001508,416,-1,interior,0.010000132,-0.010000132,0.039999977,0.014142322299921186,0.060000023000000006,0.039999977,0.015857677700078815,-8.807783333333333,32.27093863448651,120.0,0.80004954,0.0,0.0,0.0,0.0,-8.8077936,0.0,-21181.42347347,5560364.0,-0.0083104214,0.00012400114288664373
tight_return,3,0.001508,417,-1,interior,0.010000138,-0.010000138,0.049999945,0.014142330785202559,0.05000005500000001,0.049999945,0.01585766921479744,-5.408120000000001,37.83922155008187,120.0,0.80004919,0.0,0.0,0.0,0.0,-5.4081297,0.0,-19519.6426875,7857164.0,-0.011750861,0.00022553520387847342
tight_return,3,0.001508,482,-1,lateral_boundary,0.020000577,-0.010000409,0.03999998,0.0223613787701074,0.06000002000000001,0.03999998,0.0076386212298926,-3.276159,29.462019784508186,119.99908,0.80005199,-6.7533392e-07,7.0093324e-07,0.0,0.0,-3.2761691,7.0093324e-07,-18365.03038752,4406201.5,-0.0066086757,0.00023444868912660612
tight_return,3,0.001508,483,-1,lateral_boundary,0.020000584,-0.010000412,0.04999996,0.022361386372736373,0.05000004,0.04999996,0.007638613627263625,-0.4137932666666669,33.90225810663596,119.99934,0.80005145,-4.9167312e-07,5.1134248e-07,0.0,0.0,-0.41380325,5.1134248e-07,-16808.27793195,6927151.5,-0.010384425,0.0003135822531734766
tight_return,3,0.001508,207,-1,lateral_boundary,-0.020000417,-3.629811e-14,0.03999998,0.020000417,0.06000002000000001,0.03999998,0.009999583,-4.457298166666667,30.276902173075165,120.0,0.80005044,0.0,0.0,0.0,0.0,-4.4573078,0.0,-18766.54920533,8453259.0,-0.012669454,9.745105459066486e-05
tight_return,3,0.001508,208,-1,lateral_boundary,-0.020000424,8.4696749e-14,0.049999956,0.020000424,0.05000004400000001,0.049999956,0.009999576,-1.1728378999999987,35.215137517067745,120.0,0.80005008,0.0,0.0,0.0,0.0,-1.1728479,0.0,-17175.33214147,10935203.0,-0.01638679,0.00020479436798377735
tight_return,3,0.001508,218,-1,lateral_boundary,-0.020000577,0.010000409,0.03999998,0.0223613787701074,0.06000002000000001,0.03999998,0.0076386212298926,-3.2761606666666663,29.46201981580221,119.99908,0.80005199,-6.7533364e-07,7.0093296e-07,0.0,0.0,-3.2761705,7.0093296e-07,-18365.03091355,4406201.0,-0.0066086748,0.00023444878963789514
tight_return,3,0.001508,219,-1,lateral_boundary,-0.020000584,0.010000412,0.04999996,0.022361386372736373,0.05000004,0.04999996,0.007638613627263625,-0.41379556666666656,33.9022547460414,119.99934,0.80005145,-4.91675e-07,5.1134441e-07,0.0,0.0,-0.41380548,5.1134441e-07,-16808.27841504,6927151.0,-0.010384424,0.00031358224950401274
tight_return,3,0.001508,273,-1,interior,-0.010000036,-3.1748248e-14,0.039999977,0.010000036,0.060000023000000006,0.039999977,0.019999964,-12.359019333333334,34.28881088684681,120.0,0.8000496,0.0,0.0,0.0,0.0,-12.35903,0.0,-22380.87850698,3841108.0,-0.0057226205,0.00012989305462389114
tight_return,3,0.001508,274,-1,interior,-0.010000041,-3.9013125e-14,0.049999941,0.010000041,0.050000059000000006,0.049999941,0.019999958999999998,-8.932102,40.1861236972309,120.0,0.80004936,0.0,0.0,0.0,0.0,-8.9321117,0.0,-20695.68236915,5977117.0,-0.0089221969,0.00024131212498310786
tight_return,3,0.001508,284,-1,interior,-0.010000132,0.010000132,0.039999977,0.014142322299921186,0.060000023000000006,0.039999977,0.015857677700078815,-8.807783999999998,32.270939569488235,120.0,0.80004954,0.0,0.0,0.0,0.0,-8.8077946,0.0,-21181.42378567,5560366.0,-0.0083104242,0.00012400114909975535
tight_return,3,0.001508,285,-1,interior,-0.010000138,0.010000138,0.049999945,0.014142330785202559,0.05000005500000001,0.049999945,0.01585766921479744,-5.408120333333334,37.839208461907305,120.0,0.80004919,0.0,0.0,0.0,0.0,-5.4081306,0.0,-19519.64315368,7857166.5,-0.011750865,0.0002255352113892157
tight_return,3,0.001508,295,-1,lateral_boundary,-0.010000409,0.020000577,0.03999998,0.0223613787701074,0.06000002000000001,0.03999998,0.0076386212298926,-3.2761573333333325,29.462017537385965,119.99908,0.80005199,-6.7533199e-07,7.0093125e-07,0.0,0.0,-3.2761674,7.0093125e-07,-18365.03081242,4406202.5,-0.0066086766,0.00023444871272874218
tight_return,3,0.001508,296,-1,lateral_boundary,-0.010000412,0.020000584,0.04999996,0.022361386372736373,0.05000004,0.04999996,0.007638613627263625,-0.4137932999999994,33.9022553336483,119.99934,0.80005145,-4.9167488e-07,5.1134435e-07,0.0,0.0,-0.41380325,5.1134435e-07,-16808.2785087,6927152.0,-0.010384426,0.00031358223972647974
tight_return,3,0.001508,350,-1,interior,8.3347385e-14,-1.467993e-14,0.039999973,8.46302955870008e-14,0.060000027000000004,0.039999973,0.02999999999991537,-4.615524333333334,31.400225000000134,119.99831,0.800053,-1.2544918e-06,1.3022928e-06,0.0,0.0,-4.6155343,1.3022928e-06,-23569.28025134,1678636.4,-0.0024756026,0.00012029641000001064
tight_return,3,0.001508,361,-1,interior,-1.8778951e-14,0.010000036,0.039999977,0.010000036,0.060000023000000006,0.039999977,0.019999964,-12.359018999999998,34.28881214116549,120.0,0.8000496,0.0,0.0,0.0,0.0,-12.359029,0.0,-22380.87862969,3841109.0,-0.0057226219,0.00012989305785096166
tight_return,3,0.001508,362,-1,interior,-4.1533752e-15,0.010000041,0.049999941,0.010000041,0.050000059000000006,0.049999941,0.019999958999999998,-8.932098333333334,40.186125899608086,120.0,0.80004936,0.0,0.0,0.0,0.0,-8.9321079,0.0,-20695.68269426,5977117.5,-0.0089221979,0.00024131210476253386
tight_return,3,0.001508,372,-1,lateral_boundary,4.8203281e-15,0.020000417,0.03999998,0.020000417,0.06000002000000001,0.03999998,0.009999583,-4.457295833333334,30.276899012019815,120.0,0.80005044,0.0,0.0,0.0,0.0,-4.4573059,0.0,-18766.54927712,8453261.0,-0.012669457,9.745102405915808e-05
tight_return,3,0.001508,373,-1,lateral_boundary,8.9778506e-14,0.020000424,0.049999956,0.020000424,0.05000004400000001,0.049999956,0.009999576,-1.172834333333333,35.215140814641686,120.0,0.80005008,0.0,0.0,0.0,0.0,-1.1728441,0.0,-17175.33240289,10935205.0,-0.016386794,0.00020479434162846042
tight_return,3,0.001508,427,-1,interior,0.010000036,-2.2579606e-14,0.039999977,0.010000036,0.060000023000000006,0.039999977,0.019999964,-12.359019666666669,34.28880719267107,120.0,0.8000496,0.0,0.0,0.0,0.0,-12.35903,0.0,-22380.87834505,3841108.5,-0.005722621,0.00012989304244306023
tight_return,3,0.001508,428,-1,interior,0.010000041,-3.9020396e-14,0.049999941,0.010000041,0.050000059000000006,0.049999941,0.019999958999999998,-8.932100666666667,40.186124827468845,120.0,0.80004936,0.0,0.0,0.0,0.0,-8.9321108,0.0,-20695.68231051,5977117.0,-0.0089221969,0.0002413121494384998
tight_return,3,0.001508,438,-1,interior,0.010000132,0.010000132,0.039999977,0.014142322299921186,0.060000023000000006,0.039999977,0.015857677700078815,-8.807783333333335,32.2709372961206,120.0,0.80004954,0.0,0.0,0.0,0.0,-8.8077936,0.0,-21181.42392395,5560366.0,-0.0083104242,0.00012400120010281428
tight_return,3,0.001508,439,-1,interior,0.010000138,0.010000138,0.049999945,0.014142330785202559,0.05000005500000001,0.049999945,0.01585766921479744,-5.408122333333334,37.83922070692679,120.0,0.80004919,0.0,0.0,0.0,0.0,-5.4081326,0.0,-19519.64334567,7857166.5,-0.011750865,0.00022553521659667228
tight_return,3,0.001508,449,-1,lateral_boundary,0.010000409,0.020000577,0.03999998,0.0223613787701074,0.06000002000000001,0.03999998,0.0076386212298926,-3.276156333333334,29.462020856233522,119.99908,0.80005199,-6.7533568e-07,7.0093506e-07,0.0,0.0,-3.2761664,7.0093506e-07,-18365.03103666,4406203.0,-0.006608678,0.00023444868074536722
tight_return,3,0.001508,450,-1,lateral_boundary,0.010000412,0.020000584,0.04999996,0.022361386372736373,0.05000004,0.04999996,0.007638613627263625,-0.4137962666666664,33.90225440283409,119.99934,0.80005145,-4.9167431e-07,5.1134373e-07,0.0,0.0,-0.41380611,5.1134373e-07,-16808.27895509,6927151.0,-0.010384424,0.00031358225369470464
tight_return,3,0.001508,493,-1,lateral_boundary,0.020000417,9.1873313e-14,0.03999998,0.020000417,0.06000002000000001,0.03999998,0.009999583,-4.4572893,30.27690064797539,120.0,0.80005044,0.0,0.0,0.0,0.0,-4.4572992,0.0,-18766.54881238,8453261.0,-0.012669457,9.745103390241828e-05
tight_return,3,0.001508,494,-1,lateral_boundary,0.020000424,-3.3194916e-14,0.049999956,0.020000424,0.05000004400000001,0.049999956,0.009999576,-1.1728376000000011,35.21514144674282,120.0,0.80005008,0.0,0.0,0.0,0.0,-1.1728476,0.0,-17175.33194931,10935204.0,-0.016386792,0.00020479435041223366
tight_return,3,0.001508,504,-1,lateral_boundary,0.020000577,0.010000409,0.03999998,0.0223613787701074,0.06000002000000001,0.03999998,0.0076386212298926,-3.276155999999999,29.462021623744768,119.99908,0.80005199,-6.7533381e-07,7.0093313e-07,0.0,0.0,-3.2761662,7.0093313e-07,-18365.03096719,4406202.0,-0.0066086762,0.00023444879335117572
tight_return,3,0.001508,505,-1,lateral_boundary,0.020000584,0.010000412,0.04999996,0.022361386372736373,0.05000004,0.04999996,0.007638613627263625,-0.4137939333333331,33.9022528319001,119.99934,0.80005145,-4.9167755e-07,5.1134708e-07,0.0,0.0,-0.41380388,5.1134708e-07,-16808.27859344,6927152.0,-0.010384426,0.0003135822305587338
tight_return,4,0.002011,148,-1,edge,-0.030001253,-0.010000549,-1.9385595e-07,0.03162413891114523,0.10000019385595,-1.9385595e-07,-0.0016241389111452328,-23.523075833333337,50.64088741724593,119.99577,0.80005348,-3.1296529e-06,3.3605756e-06,0.0,0.0,-23.523087,3.3605756e-06,-26974.04082854,3525197.0,-0.0052751871,0.0003874739747777129
tight_return,4,0.002011,149,-1,edge,-0.030001268,-0.010000552,0.0099999011,0.031624154090070584,0.0900000989,0.0099999011,-0.0016241540900705856,-28.403858433333337,50.66411637897229,119.99876,0.80005157,-9.1276229e-07,9.5597863e-07,0.0,0.0,-28.403868,9.5597863e-07,-26979.38387579,3967393.8,-0.005894728,0.00030643742948589114
tight_return,4,0.002011,181,-1,edge,-0.020000855,-0.020000855,-1.7114026e-07,0.028285480400057735,0.10000017114026001,-1.7114026e-07,0.0017145195999422637,-26.626111430000005,48.5871771417172,119.99983,0.80004817,-1.2447966e-07,1.3347724e-07,0.0,0.0,-26.626122,1.3347724e-07,-26302.30625348,6067565.5,-0.0090905344,0.0004904265847671233
tight_return,4,0.002011,182,-1,edge,-0.020000843,-0.020000843,0.0099999113,0.028285463429494985,0.09000008870000001,0.0099999113,0.001714536570505014,-25.443294773333335,46.16864570652971,120.0,0.8000474,0.0,0.0,0.0,0.0,-25.443304,0.0,-25112.24733474,8788643.0,-0.013139705,0.00043202757167074983
tight_return,4,0.002011,192,-1,edge,-0.020000776,-0.010000505,3.1092593e-08,0.022361599693608705,0.099999968907407,3.1092593e-08,0.007638400306391294,-24.917385033333336,45.05779649904639,119.99848,0.80005115,-1.1236285e-06,1.188681e-06,0.0,0.0,-24.917395,1.188681e-06,-27063.06366541,5708565.0,-0.0085395211,0.00013665709584066683
tight_return,4,0.002011,193,-1,edge,-0.020000596,-0.010000403,0.0099999234,0.02236139308087993,0.0900000766,0.0099999234,0.007638606919120067,-19.807522433333332,43.11882864119663,120.0,0.80005026,0.0,0.0,0.0,0.0,-19.807533,0.0,-24020.31968741,12226362.0,-0.01830145,0.000347273733780003
tight_return,4,0.002011,194,-1,lateral_boundary,-0.020000519,-0.010000373,0.019999871,0.02236131079361159,0.080000129,0.019999871,0.00763868920638841,-0.7675271666666662,35.05540177938323,120.0,0.80004883,0.0,0.0,0.0,0.0,-0.76753724,0.0,-17602.10757232,16910000.0,-0.025346531,0.00043992901692392584
tight_return,4,0.002011,236,-1,edge,-0.010000549,-0.030001253,-1.93856e-07,0.03162413891114523,0.10000019385600001,-1.93856e-07,-0.0016241389111452328,-23.523075766666665,50.64089608179576,119.99577,0.80005348,-3.1296529e-06,3.3605759e-06,0.0,0.0,-23.523087,3.3605759e-06,-26974.0404128,3525197.5,-0.005275188,0.0003874740683983269
tight_return,4,0.002011,237,-1,edge,-0.010000552,-0.030001268,0.0099999011,0.031624154090070584,0.0900000989,0.0099999011,-0.0016241540900705856,-28.4038568,50.66411637056197,119.99876,0.80005157,-9.1276087e-07,9.5597716e-07,0.0,0.0,-28.403866,9.5597716e-07,-26979.38351359,3967393.8,-0.005894728,0.0003064374641671949
tight_return,4,0.002011,247,-1,edge,-0.010000505,-0.020000776,3.1092551e-08,0.022361599693608705,0.099999968907449,3.1092551e-08,0.007638400306391294,-24.917388666666664,45.05779458163169,119.99848,0.80005115,-1.1236284e-06,1.1886809e-06,0.0,0.0,-24.917398,1.1886809e-06,-27063.06369412,5708563.5,-0.0085395193,0.00013665711094241011
tight_return,4,0.002011,248,-1,edge,-0.010000403,-0.020000596,0.0099999234,0.02236139308087993,0.0900000766,0.0099999234,0.007638606919120067,-19.807519666666668,43.118832510483834,120.0,0.80005026,0.0,0.0,0.0,0.0,-19.807529,0.0,-24020.31894466,12226363.0,-0.018301452,0.0003472737591928807
tight_return,4,0.002011,249,-1,lateral_boundary,-0.010000373,-0.020000519,0.019999871,0.02236131079361159,0.080000129,0.019999871,0.00763868920638841,-0.7675292333333333,35.05539727760362,120.0,0.80004883,0.0,0.0,0.0,0.0,-0.76753914,0.0,-17602.10840498,16909994.0,-0.025346523,0.0004399289627781082
tight_return,4,0.002011,258,-1,bottom_cap_zone,-0.010000288,-0.010000288,1.8070607e-07,0.014142542917236914,0.09999981929393001,1.8070607e-07,0.015857457082763086,-23.106754166666665,39.14574887702128,120.0,0.8000477,0.0,0.0,0.0,0.0,-23.106764,0.0,-25729.30026652,9439487.0,-0.014146699,0.00013754793576500294
tight_return,4,0.002011,259,-1,bottom_cap_zone,-0.010000144,-0.010000144,0.010000019,0.014142339270483934,0.089999981,0.010000019,0.015857660729516065,-19.224304333333333,47.66634500880379,119.99934,0.80005151,-4.8932566e-07,5.079059e-07,0.0,0.0,-19.224314,5.079059e-07,-23945.81830612,15304073.0,-0.022917993,0.00025586475181103304
tight_return,4,0.002011,313,-1,edge,3.6220948e-14,-0.030001286,-1.7556957e-07,0.030001286,0.10000017556957,-1.7556957e-07,-1.2859999999996485e-06,-31.034147966666666,50.597198587685604,120.0,0.80004853,0.0,0.0,0.0,0.0,-31.034159,0.0,-26864.2547371,5244161.5,-0.0078510195,0.00035201079717039267
tight_return,4,0.002011,314,-1,edge,6.868311e-14,-0.030001275,0.0099998936,0.030001275,0.0900001064,0.0099998936,-1.275000000001969e-06,-31.624550466666665,48.12750438115844,120.0,0.8000493,0.0,0.0,0.0,0.0,-31.624561,0.0,-25984.8446078,6800454.5,-0.010145575,0.000301864566679394
tight_return,4,0.002011,324,-1,edge,-8.2445301e-14,-0.020000679,9.3480814e-08,0.020000679,0.099999906519186,9.3480814e-08,0.009999320999999999,-24.04586546666667,42.45449872828716,119.99895,0.80005115,-7.7281032e-07,8.1093793e-07,0.0,0.0,-24.045876,8.1093793e-07,-26162.82473369,8317566.5,-0.012460096,0.0001530912439360046
tight_return,4,0.002011,325,-1,edge,1.3740252e-14,-0.020000456,0.0099999476,0.020000456,0.0900000524,0.0099999476,0.009999543999999999,-19.38601226666667,44.773869676035496,119.9977,0.80005389,-1.7053262e-06,1.7668345e-06,0.0,0.0,-19.386023,1.7668345e-06,-23615.36945145,14353976.0,-0.021495413,0.0003041400505938479
tight_return,4,0.002011,335,-1,bottom_cap_zone,-4.3783706e-14,-0.010000224,2.2300527e-07,0.010000224,0.09999977699473,2.2300527e-07,0.019999775999999997,-20.830758333333332,36.056372753157405,119.99826,0.80005324,-1.2884747e-06,1.3339218e-06,0.0,0.0,-20.830769,1.3339218e-06,-25419.04385848,10198915.0,-0.01528892,0.0002044115250400654
tight_return,4,0.002011,336,-1,bottom_cap_zone,2.0386561e-13,-0.010000073,0.010000048,0.010000073,0.08999995200000001,0.010000048,0.019999927,-19.58051,49.582735610196856,120.0,0.80005062,0.0,0.0,0.0,0.0,-19.580521,0.0,-24110.29426678,15762067.0,-0.023603821,0.00020960098545734797
tight_return,4,0.002011,337,-1,interior,2.11473e-13,-0.0099999942,0.019999918,0.0099999942,0.080000082,0.019999918,0.020000005799999998,-0.9259009999999996,37.91632804176553,120.0,0.80005056,0.0,0.0,0.0,0.0,-0.92591107,0.0,-18720.41856503,22119380.0,-0.033162143,0.00035339131551712094
tight_return,4,0.002011,390,-1,edge,0.010000549,-0.030001253,-1.9385597e-07,0.03162413891114523,0.10000019385597,-1.9385597e-07,-0.0016241389111452328,-23.5230756,50.64089314083811,119.99577,0.80005348,-3.1296529e-06,3.3605756e-06,0.0,0.0,-23.523087,3.3605756e-06,-26974.0401676,3525197.3,-0.0052751875,0.00038747405198497135
tight_return,4,0.002011,391,-1,edge,0.010000552,-0.030001268,0.0099999011,0.031624154090070584,0.0900000989,0.0099999011,-0.0016241540900705856,-28.403855500000002,50.66411746693647,119.99876,0.80005157,-9.1276343e-07,9.5597989e-07,0.0,0.0,-28.403866,9.5597989e-07,-26979.38225058,3967395.5,-0.0058947303,0.00030643746474104156
tight_return,4,0.002011,401,-1,edge,0.010000505,-0.020000776,3.1092508e-08,0.022361599693608705,0.099999968907492,3.1092508e-08,0.007638400306391294,-24.917386000000004,45.057794496303195,119.99848,0.80005115,-1.123627e-06,1.1886794e-06,0.0,0.0,-24.917397,1.1886794e-06,-27063.06403719,5708563.0,-0.0085395183,0.00013665706423832163
tight_return,4,0.002011,402,-1,edge,0.010000403,-0.020000596,0.0099999234,0.02236139308087993,0.0900000766,0.0099999234,0.007638606919120067,-19.807520466666666,43.118829927874515,120.0,0.80005026,0.0,0.0,0.0,0.0,-19.807529,0.0,-24020.31939439,12226360.0,-0.018301446,0.0003472737151992589
tight_return,4,0.002011,403,-1,lateral_boundary,0.010000373,-0.020000519,0.019999871,0.02236131079361159,0.080000129,0.019999871,0.00763868920638841,-0.7675285333333335,35.055394808119715,120.0,0.80004883,0.0,0.0,0.0,0.0,-0.76753855,0.0,-17602.10804709,16909996.0,-0.025346525,0.00043992896285369914
tight_return,4,0.002011,412,-1,bottom_cap_zone,0.010000288,-0.010000288,1.8070615e-07,0.014142542917236914,0.09999981929385,1.8070615e-07,0.015857457082763086,-23.10675326666667,39.14575172939578,120.0,0.8000477,0.0,0.0,0.0,0.0,-23.106764,0.0,-25729.29963133,9439486.0,-0.014146697,0.00013754801305464792
tight_return,4,0.002011,413,-1,bottom_cap_zone,0.010000144,-0.010000144,0.010000019,0.014142339270483934,0.089999981,0.010000019,0.015857660729516065,-19.22429866666667,47.66634445697955,119.99934,0.80005151,-4.8932509e-07,5.0790533e-07,0.0,0.0,-19.224308,5.0790533e-07,-23945.81785372,15304076.0,-0.022917999,0.00025586470739867275
tight_return,4,0.002011,467,-1,edge,0.020000855,-0.020000855,-1.7114023e-07,0.028285480400057735,0.10000017114023001,-1.7114023e-07,0.0017145195999422637,-26.626113016666665,48.5871826035603,119.99983,0.80004817,-1.2447812e-07,1.3347561e-07,0.0,0.0,-26.626123,1.3347561e-07,-26302.3055875,6067565.5,-0.0090905344,0.0004904265936161393
tight_return,4,0.002011,468,-1,edge,0.020000843,-0.020000843,0.0099999113,0.028285463429494985,0.09000008870000001,0.0099999113,0.001714536570505014,-25.443303693333334,46.16864956137663,120.0,0.8000474,0.0,0.0,0.0,0.0,-25.443314,0.0,-25112.24663402,8788645.0,-0.013139707,0.000432027570537515
tight_return,4,0.002011,478,-1,edge,0.020000776,-0.010000505,3.1092668e-08,0.022361599693608705,0.09999996890733201,3.1092668e-08,0.007638400306391294,-24.917385600000003,45.057794832684834,119.99848,0.80005115,-1.1236272e-06,1.1886796e-06,0.0,0.0,-24.917397,1.1886796e-06,-27063.0631999,5708566.0,-0.008539523,0.00013665705434830877
tight_return,4,0.002011,479,-1,edge,0.020000596,-0.010000403,0.0099999234,0.02236139308087993,0.0900000766,0.0099999234,0.007638606919120067,-19.807516999999997,43.11882928830127,120.0,0.80005026,0.0,0.0,0.0,0.0,-19.807528,0.0,-24020.31894033,12226366.0,-0.018301455,0.00034727370525549164
