nu,eta,Tv,normalized_center_pressure,root_count,formula
0.2,1.3333333333333335,5.6831744196070864e-02,1.3619773546285328e+00,200,paper_eq_46_47
0.2,1.3333333333333335,5.7934629026142083e-02,1.3607738688899744e+00,200,paper_eq_46_47
0.2,1.3333333333333335,5.9058916594517528e-02,1.3592991481123138e+00,200,paper_eq_46_47
0.2,1.3333333333333335,6.0205022245750348e-02,1.3575451059778694e+00,200,paper_eq_46_47
0.2,1.3333333333333335,6.1373369384628576e-02,1.3555040052927381e+00,200,paper_eq_46_47
0.2,1.3333333333333335,6.2564389632593156e-02,1.3531684874696395e+00,200,paper_eq_46_47
0.2,1.3333333333333335,6.3778522987191541e-02,1.3505316004791410e+00,200,paper_eq_46_47
0.2,1.3333333333333335,6.5016217984625480e-02,1.3475868251210195e+00,200,paper_eq_46_47
0.2,1.3333333333333335,6.6277931865453443e-02,1.3443280994820717e+00,200,paper_eq_46_47
0.2,1.3333333333333335,6.7564130743508574e-02,1.3407498414619989e+00,200,paper_eq_46_47
0.2,1.3333333333333335,6.8875289778094748e-02,1.3368469692648508e+00,200,paper_eq_46_47
0.2,1.3333333333333335,7.0211893349523963e-02,1.3326149197697725e+00,200,paper_eq_46_47
0.2,1.3333333333333335,7.1574435238061007e-02,1.3280496647112516e+00,200,paper_eq_46_47
0.2,1.3333333333333335,7.2963418806339914e-02,1.3231477246156085e+00,200,paper_eq_46_47
0.2,1.3333333333333335,7.4379357185320877e-02,1.3179061804568464e+00,200,paper_eq_46_47
0.2,1.3333333333333335,7.5822773463855769e-02,1.3123226830111721e+00,200,paper_eq_46_47
0.2,1.3333333333333335,7.7294200881932340e-02,1.3063954599052494e+00,200,paper_eq_46_47
0.2,1.3333333333333335,7.8794183027668677e-02,1.3001233203685154e+00,200,paper_eq_46_47
0.2,1.3333333333333335,8.0323274038130388e-02,1.2935056577145205e+00,200,paper_eq_46_47
0.2,1.3333333333333335,8.1882038804045001e-02,1.2865424495901872e+00,200,paper_eq_46_47
0.2,1.3333333333333335,8.3471053178489060e-02,1.2792342560449657e+00,200,paper_eq_46_47
0.2,1.3333333333333335,8.5090904189624977e-02,1.2715822154841210e+00,200,paper_eq_46_47
0.2,1.3333333333333335,8.6742190257566382e-02,1.2635880385816656e+00,200,paper_eq_46_47
0.2,1.3333333333333335,8.8425521415451916e-02,1.2552540002387753e+00,200,paper_eq_46_47
0.2,1.3333333333333335,9.0141519534808992e-02,1.2465829296828048e+00,200,paper_eq_46_47
0.2,1.3333333333333335,9.1890818555291673e-02,1.2375781988102876e+00,200,paper_eq_46_47
0.2,1.3333333333333335,9.3674064718876168e-02,1.2282437088845028e+00,200,paper_eq_46_47
0.2,1.3333333333333335,9.5491916808601418e-02,1.2185838757043403e+00,200,paper_eq_46_47
0.2,1.3333333333333335,9.7345046391942816e-02,1.2086036133662943e+00,200,paper_eq_46_47
0.2,1.3333333333333335,9.9234138068908725e-02,1.1983083167455038e+00,200,paper_eq_46_47
0.2,1.3333333333333335,1.0115988972495166e-01,1.1877038428248043e+00,200,paper_eq_46_47
0.2,1.3333333333333335,1.0312301278878754e-01,1.1767964910028634e+00,200,paper_eq_46_47
0.2,1.3333333333333335,1.0512423249521803e-01,1.1655929825135951e+00,200,paper_eq_46_47
0.2,1.3333333333333335,1.0716428815305357e-01,1.1541004390893057e+00,200,paper_eq_46_47
0.2,1.3333333333333335,1.0924393341823539e-01,1.1423263609993703e+00,200,paper_eq_46_47
0.2,1.3333333333333335,1.1136393657225811e-01,1.1302786045948121e+00,200,paper_eq_46_47
0.2,1.3333333333333335,1.1352508080599515e-01,1.1179653594869150e+00,200,paper_eq_46_47
0.2,1.3333333333333335,1.1572816450903245e-01,1.1053951254850463e+00,200,paper_eq_46_47
0.2,1.3333333333333335,1.1797400156461631e-01,1.0925766894152311e+00,200,paper_eq_46_47
0.2,1.3333333333333335,1.2026342165032625e-01,1.0795191019367369e+00,200,paper_eq_46_47
0.2,1.3333333333333335,1.2259727054458161e-01,1.0662316544690549e+00,200,paper_eq_46_47
0.2,1.3333333333333335,1.2497641043909684e-01,1.0527238563362671e+00,200,paper_eq_46_47
0.2,1.3333333333333335,1.2740172025740018e-01,1.0390054122298333e+00,200,paper_eq_46_47
0.2,1.3333333333333335,1.2987409597953362e-01,1.0250862000844920e+00,200,paper_eq_46_47
0.2,1.3333333333333335,1.3239445097305402e-01,1.0109762494551402e+00,200,paper_eq_46_47
0.2,1.3333333333333335,1.3496371633045764e-01,9.9668572047539605e-01,200,paper_eq_46_47
0.2,1.3333333333333335,1.3758284121315284e-01,9.8222488347103454e-01,200,paper_eq_46_47
0.2,1.3333333333333335,1.4025279320210790e-01,9.6760409929367985e-01,200,paper_eq_46_47
0.2,1.3333333333333335,1.4297455865530359e-01,9.5283380043207777e-01,200,paper_eq_46_47
0.2,1.3333333333333335,1.4574914307212258e-01,9.3792447295000803e-01,200,paper_eq_46_47
0.2,1.3333333333333335,1.4857757146481032e-01,9.2288663929146342e-01,200,paper_eq_46_47
0.2,1.3333333333333335,1.5146088873714367e-01,9.0773084198517884e-01,200,paper_eq_46_47
0.2,1.3333333333333335,1.5440016007044985e-01,8.9246762827196469e-01,200,paper_eq_46_47
0.2,1.3333333333333335,1.5739647131711471e-01,8.7710753566969490e-01,200,paper_eq_46_47
0.2,1.3333333333333335,1.6045092940172839e-01,8.6166107848218776e-01,200,paper_eq_46_47
0.2,1.3333333333333335,1.6356466273001555e-01,8.4613873524974514e-01,200,paper_eq_46_47
0.2,1.3333333333333335,1.6673882160570111e-01,8.3055093713079553e-01,200,paper_eq_46_47
0.2,1.3333333333333335,1.6997457865546614e-01,8.1490805719597748e-01,200,paper_eq_46_47
0.2,1.3333333333333335,1.7327312926215016e-01,7.9922040060822275e-01,200,paper_eq_46_47
0.2,1.3333333333333335,1.7663569200636042e-01,7.8349819565494816e-01,200,paper_eq_46_47
0.2,1.3333333333333335,1.8006350911665098e-01,7.6775158559147649e-01,200,paper_eq_46_47
0.2,1.3333333333333335,1.8355784692843813e-01,7.5199062124831462e-01,200,paper_eq_46_47
0.2,1.3333333333333335,1.8711999635182158e-01,7.3622525434899722e-01,200,paper_eq_46_47
0.2,1.3333333333333335,1.9075127334848438e-01,7.2046533147992542e-01,200,paper_eq_46_47
0.2,1.3333333333333335,1.9445301941784673e-01,7.0472058864905918e-01,200,paper_eq_46_47
0.2,1.3333333333333335,1.9822660209265605e-01,6.8900064636648639e-01,200,paper_eq_46_47
0.2,1.3333333333333335,2.0207341544419258e-01,6.7331500517690468e-01,200,paper_eq_46_47
0.2,1.3333333333333335,2.0599488059728019e-01,6.5767304157186612e-01,200,paper_eq_46_47
0.2,1.3333333333333335,2.0999244625529107e-01,6.4208400420836409e-01,200,paper_eq_46_47
0.2,1.3333333333333335,2.1406758923533917e-01,6.2655701035995393e-01,200,paper_eq_46_47
0.2,1.3333333333333335,2.1822181501385918e-01,6.1110104252713449e-01,200,paper_eq_46_47
0.2,1.3333333333333335,2.2245665828277353e-01,5.9572494513515351e-01,200,paper_eq_46_47
0.2,1.3333333333333335,2.2677368351645219e-01,5.8043742124973063e-01,200,paper_eq_46_47
0.2,1.3333333333333335,2.3117448554967501e-01,5.6524702924439918e-01,200,paper_eq_46_47
0.2,1.3333333333333335,2.3566069016681013e-01,5.5016217935718614e-01,200,paper_eq_46_47
0.2,1.3333333333333335,2.4023395470242609e-01,5.3519113007915664e-01,200,paper_eq_46_47
0.2,1.3333333333333335,2.4489596865355964e-01,5.2034198432285983e-01,200,paper_eq_46_47
0.2,1.3333333333333335,2.4964845430386426e-01,5.0562268532486698e-01,200,paper_eq_46_47
0.2,1.3333333333333335,2.5449316735987310e-01,4.9104101224328267e-01,200,paper_eq_46_47
0.2,1.3333333333333335,2.5943189759960744e-01,4.7660457541829848e-01,200,paper_eq_46_47
0.2,1.3333333333333335,2.6446646953377267e-01,4.6232081127138358e-01,200,paper_eq_46_47
0.2,1.3333333333333335,2.6959874307978599e-01,4.4819697682650361e-01,200,paper_eq_46_47
0.2,1.3333333333333335,2.7483061424888383e-01,4.3424014384474391e-01,200,paper_eq_46_47
0.2,1.3333333333333335,2.8016401584656353e-01,4.2045719257172604e-01,200,paper_eq_46_47
0.2,1.3333333333333335,2.8560091818661826e-01,4.0685480510520311e-01,200,paper_eq_46_47
0.2,1.3333333333333335,2.9114332981902791e-01,3.9343945839806554e-01,200,paper_eq_46_47
0.2,1.3333333333333335,2.9679329827197620e-01,3.8021741691960054e-01,200,paper_eq_46_47
0.2,1.3333333333333335,3.0255291080826707e-01,3.6719472500514444e-01,200,paper_eq_46_47
0.2,1.3333333333333335,3.0842429519642028e-01,3.5437719893115477e-01,200,paper_eq_46_47
0.2,1.3333333333333335,3.1440962049673121e-01,3.4177041875914310e-01,200,paper_eq_46_47
0.2,1.3333333333333335,3.2051109786258491e-01,3.2937971999779142e-01,200,paper_eq_46_47
0.2,1.3333333333333335,3.2673098135731943e-01,3.1721018513786287e-01,200,paper_eq_46_47
0.2,1.3333333333333335,3.3307156878694444e-01,3.0526663511916030e-01,200,paper_eq_46_47
0.2,1.3333333333333335,3.3953520254901615e-01,2.9355362079280117e-01,200,paper_eq_46_47
0.2,1.3333333333333335,3.4612427049798750e-01,2.8207541444534429e-01,200,paper_eq_46_47
0.2,1.3333333333333335,3.5284120682735126e-01,2.7083600145392078e-01,200,paper_eq_46_47
0.2,1.3333333333333335,3.5968849296890193e-01,2.5983907214340102e-01,200,paper_eq_46_47
0.2,1.3333333333333335,3.6666865850944869e-01,2.4908801391780477e-01,200,paper_eq_46_47
0.2,1.3333333333333335,3.7378428212531850e-01,2.3858590373865013e-01,200,paper_eq_46_47
0.2,1.3333333333333335,3.8103799253499437e-01,2.2833550102273220e-01,200,paper_eq_46_47
0.2,1.3333333333333335,3.8843246947024018e-01,2.1833924103096991e-01,200,paper_eq_46_47
0.2,1.3333333333333335,3.9597044466607184e-01,2.0859922881845394e-01,200,paper_eq_46_47
0.2,1.3333333333333335,4.0365470286993949e-01,1.9911723381373495e-01,200,paper_eq_46_47
0.2,1.3333333333333335,4.1148808287049499e-01,1.8989468509270138e-01,200,paper_eq_46_47
0.2,1.3333333333333335,4.1947347854632105e-01,1.8093266740917971e-01,200,paper_eq_46_47
0.2,1.3333333333333335,4.2761383993501706e-01,1.7223191804063237e-01,200,paper_eq_46_47
0.2,1.3333333333333335,4.3591217432302692e-01,1.6379282450313368e-01,200,paper_eq_46_47
0.2,1.3333333333333335,4.4437154735661871e-01,1.5561542318511593e-01,200,paper_eq_46_47
0.2,1.3333333333333335,4.5299508417442363e-01,1.4769939894431347e-01,200,paper_eq_46_47
0.2,1.3333333333333335,4.6178597056195331e-01,1.4004408570687168e-01,200,paper_eq_46_47
0.2,1.3333333333333335,4.7074745412852148e-01,1.3264846810178577e-01,200,paper_eq_46_47
0.2,1.3333333333333335,4.7988284550700550e-01,1.2551118415771986e-01,200,paper_eq_46_47
0.2,1.3333333333333335,4.8919551957689050e-01,1.1863052908286477e-01,200,paper_eq_46_47
0.2,1.3333333333333335,4.9868891671104820e-01,1.1200446014185775e-01,200,paper_eq_46_47
0.2,1.3333333333333335,5.0836654404671056e-01,1.0563060263694288e-01,200,paper_eq_46_47
0.2,1.3333333333333335,5.1823197678110855e-01,9.9506256993537739e-02,200,paper_eq_46_47
0.2,1.3333333333333335,5.2828885949225446e-01,9.3628406943227840e-02,200,paper_eq_46_47
0.2,1.3333333333333335,5.3854090748535333e-01,8.7993728789975481e-02,200,paper_eq_46_47
0.2,1.3333333333333335,5.4899190816534738e-01,8.2598601738043745e-02,200,paper_eq_46_47
0.2,1.3333333333333335,5.5964572243609212e-01,7.7439119252863370e-02,200,paper_eq_46_47
0.2,1.3333333333333335,5.7050628612668686e-01,7.2511101418826329e-02,200,paper_eq_46_47
0.2,1.3333333333333335,5.8157761144548459e-01,6.7810108250862394e-02,200,paper_eq_46_47
0.2,1.3333333333333335,5.9286378846231857e-01,6.3331453909670668e-02,200,paper_eq_46_47
0.2,1.3333333333333335,6.0436898661949301e-01,5.9070221763707589e-02,200,paper_eq_46_47
0.2,1.3333333333333335,6.1609745627209667e-01,5.5021280234526432e-02,200,paper_eq_46_47
0.2,1.3333333333333335,6.2805353025820776e-01,5.1179299355886124e-02,200,paper_eq_46_47
0.2,1.3333333333333335,6.4024162549957020e-01,4.7538767971252900e-02,200,paper_eq_46_47
0.2,1.3333333333333335,6.5266624463333300e-01,4.4094011488971442e-02,200,paper_eq_46_47
0.2,1.3333333333333335,6.6533197767545593e-01,4.0839210109539996e-02,200,paper_eq_46_47
0.2,1.3333333333333335,6.7824350371639486e-01,3.7768417435144676e-02,200,paper_eq_46_47
0.2,1.3333333333333335,6.9140559264969415e-01,3.4875579367945490e-02,200,paper_eq_46_47
0.2,1.3333333333333335,7.0482310693412242e-01,3.2154553200614895e-02,200,paper_eq_46_47
0.2,1.3333333333333335,7.1850100339000933e-01,2.9599126800352364e-02,200,paper_eq_46_47
0.2,1.3333333333333335,7.3244433503043749e-01,2.7203037786083687e-02,200,paper_eq_46_47
0.2,1.3333333333333335,7.4665825292797261e-01,2.4959992597828808e-02,200,paper_eq_46_47
0.2,1.3333333333333335,7.6114800811762018e-01,2.2863685357323058e-02,200,paper_eq_46_47
0.2,1.3333333333333335,7.7591895353671025e-01,2.0907816419920379e-02,200,paper_eq_46_47
0.2,1.3333333333333335,7.9097654600242828e-01,1.9086110519606406e-02,200,paper_eq_46_47
0.2,1.3333333333333335,8.0632634822772276e-01,1.7392334411605159e-02,200,paper_eq_46_47
0.2,1.3333333333333335,8.2197403087633236e-01,1.5820313920571115e-02,200,paper_eq_46_47
0.2,1.3333333333333335,8.3792537465769523e-01,1.4363950306696531e-02,200,paper_eq_46_47
0.2,1.3333333333333335,8.5418627246251055e-01,1.3017235867207769e-02,200,paper_eq_46_47
0.2,1.3333333333333335,8.7076273153974437e-01,1.1774268696631614e-02,200,paper_eq_46_47
0.2,1.3333333333333335,8.8766087571588259e-01,1.0629266535835570e-02,200,paper_eq_46_47
0.2,1.3333333333333335,9.0488694765724786e-01,9.5765796471244512e-03,200,paper_eq_46_47
0.2,1.3333333333333335,9.2244731117622680e-01,8.6107026605378410e-03,200,paper_eq_46_47
0.2,1.3333333333333335,9.4034845358224484e-01,7.7262853448649433e-03,200,paper_eq_46_47
0.2,1.3333333333333335,9.5859698807836691e-01,6.9181422656806706e-03,200,paper_eq_46_47
0.2,1.3333333333333335,9.7719965620440852e-01,6.1812613018220339e-03,200,paper_eq_46_47
0.2,1.3333333333333335,9.9616333032745552e-01,5.5108110010627922e-03,200,paper_eq_46_47
0.2,1.3333333333333335,1.0154950161807172e+00,4.9021467652017011e-03,200,paper_eq_46_47
0.2,1.3333333333333335,1.0352018554516496e+00,4.3508158642492391e-03,200,paper_eq_46_47
0.2,1.3333333333333335,1.0552911284202957e+00,3.8525612887676500e-03,200,paper_eq_46_47
0.2,1.3333333333333335,1.0757702566488467e+00,3.4033244585793612e-03,200,paper_eq_46_47
0.2,1.3333333333333335,1.0966468057233656e+00,2.9992468149054427e-03,200,paper_eq_46_47
0.2,1.3333333333333335,1.1179284880487523e+00,2.6366703314159774e-03,200,paper_eq_46_47
0.2,1.3333333333333335,1.1396231656979139e+00,2.3121369875809404e-03,200,paper_eq_46_47
0.2,1.3333333333333335,1.1617388533162596e+00,2.0223872549986581e-03,200,paper_eq_46_47
0.2,1.3333333333333335,1.1842837210825274e+00,1.7643576539782149e-03,200,paper_eq_46_47
0.2,1.3333333333333335,1.2072660977271032e+00,1.5351774434789452e-03,200,paper_eq_46_47
0.2,1.3333333333333335,1.2306944736088781e+00,1.3321645125118462e-03,200,paper_eq_46_47
0.2,1.3333333333333335,1.2545775038518534e+00,1.1528205452281607e-03,200,paper_eq_46_47
0.2,1.3333333333333335,1.2789240115425748e+00,9.9482553513103645e-04,200,paper_eq_46_47
0.2,1.3333333333333335,1.3037429909896587e+00,8.5603172611990882e-04,200,paper_eq_46_47
0.2,1.3333333333333335,1.3290436110465329e+00,7.3445705941346481e-04,200,paper_eq_46_47
0.2,1.3333333333333335,1.3548352184986856e+00,6.2827820579859964e-04,200,paper_eq_46_47
0.2,1.3333333333333335,1.3811273415166487e+00,5.3582326214657143e-04,200,paper_eq_46_47
0.2,1.3333333333333335,1.4079296931759619e+00,4.5556418975729494e-04,200,paper_eq_46_47
0.2,1.3333333333333335,1.4352521750454879e+00,3.8610906988858666e-04,200,paper_eq_46_47
0.2,1.3333333333333335,1.4631048808453171e+00,3.2619424886167224e-04,200,paper_eq_46_47
0.2,1.3333333333333335,1.4914981001757051e+00,2.7467644147743090e-04,200,paper_eq_46_47
0.2,1.3333333333333335,1.5204423223183270e+00,2.3052485721308623e-04,200,paper_eq_46_47
0.2,1.3333333333333335,1.5499482401113476e+00,1.9281340888279303e-04,200,paper_eq_46_47
0.2,1.3333333333333335,1.5800267538996413e+00,1.6071305823355173e-04,200,paper_eq_46_47
0.2,1.3333333333333335,1.6106889755617235e+00,1.3348434740603627e-04,200,paper_eq_46_47
0.2,1.3333333333333335,1.6419462326147756e+00,1.1047015941853972e-04,200,paper_eq_46_47
0.2,1.3333333333333335,1.6738100723993852e+00,9.1088744928562851e-05,200,paper_eq_46_47
0.2,1.3333333333333335,1.7062922663454478e+00,7.4827046587592542e-05,200,paper_eq_46_47
0.2,1.3333333333333335,1.7394048143208845e+00,6.1234346421147278e-05,200,paper_eq_46_47
0.2,1.3333333333333335,1.7731599490647534e+00,4.9916255924534828e-05,200,paper_eq_46_47
0.2,1.3333333333333335,1.8075701407063547e+00,4.0529063042781801e-05,200,paper_eq_46_47
0.2,1.3333333333333335,1.8426481013720890e+00,3.2774444970435269e-05,200,paper_eq_46_47
0.2,1.3333333333333335,1.8784067898816563e+00,2.6394550823265439e-05,200,paper_eq_46_47
0.2,1.3333333333333335,1.9148594165354518e+00,2.1167453748315159e-05,200,paper_eq_46_47
0.2,1.3333333333333335,1.9520194479948041e+00,1.6902967989902229e-05,200,paper_eq_46_47
0.2,1.3333333333333335,1.9899006122569847e+00,1.3438822844121960e-05,200,paper_eq_46_47
0.2,1.3333333333333335,2.0285169037266959e+00,1.0637182329719787e-05,200,paper_eq_46_47
0.2,1.3333333333333335,2.0678825883860452e+00,8.3814967845697511e-06,200,paper_eq_46_47
0.2,1.3333333333333335,2.1080122090647810e+00,6.5736704604979599e-06,200,paper_eq_46_47
0.2,1.3333333333333335,2.1489205908128697e+00,5.1315275216120314e-06,200,paper_eq_46_47
0.2,1.3333333333333335,2.1906228463772730e+00,3.9865576315952636e-06,200,paper_eq_46_47
0.2,1.3333333333333335,2.2331343817850464e+00,3.0819215155256736e-06,200,paper_eq_46_47
0.2,1.3333333333333335,2.2764709020347911e+00,2.3706964681052632e-06,200,paper_eq_46_47
0.2,1.3333333333333335,2.3206484168985031e+00,1.8143417147524764e-06,200,paper_eq_46_47
0.2,1.3333333333333335,2.3656832468360864e+00,1.3813637738551365e-06,200,paper_eq_46_47
0.2,1.3333333333333335,2.4115920290245696e+00,1.0461624748925915e-06,200,paper_eq_46_47
0.2,1.3333333333333335,2.4583917235044002e+00,7.8803901483519098e-07,200,paper_eq_46_47
0.2,1.3333333333333335,2.5060996194449396e+00,5.9034834153399425e-07,200,paper_eq_46_47
0.2,1.3333333333333335,2.5547333415316240e+00,4.3977919654914346e-07,200,paper_eq_46_47
0.2,1.3333333333333335,2.6043108564769955e+00,3.2574629225558982e-07,200,paper_eq_46_47
0.2,1.3333333333333335,2.6548504796581716e+00,2.3988030336398217e-07,200,paper_eq_46_47
0.2,1.3333333333333335,2.7063708818830357e+00,1.7560258903452057e-07,200,paper_eq_46_47
0.2,1.3333333333333335,2.7588910962878188e+00,1.2777280027667474e-07,200,paper_eq_46_47
0.2,1.3333333333333335,2.8124305253684576e+00,9.2398744169507469e-08,200,paper_eq_46_47
0.2,1.3333333333333335,2.8670089481484573e+00,6.6399051609653867e-08,200,paper_eq_46_47
0.2,1.3333333333333335,2.9226465274858544e+00,4.7410312885040069e-08,200,paper_eq_46_47
0.2,1.3333333333333335,2.9793638175219246e+00,3.3631393357665440e-08,200,paper_eq_46_47
0.2,1.3333333333333335,3.0371817712745277e+00,2.3698611505995964e-08,200,paper_eq_46_47
0.2,1.3333333333333335,3.0961217483787133e+00,1.6586348377111634e-08,200,paper_eq_46_47
0.2,1.3333333333333335,3.1562055229776411e+00,1.1528458848242396e-08,200,paper_eq_46_47
0.2,1.3333333333333335,3.2174552917665342e+00,7.9565711611118707e-09,200,paper_eq_46_47
0.2,1.3333333333333335,3.2798936821928342e+00,5.4519941502508371e-09,200,paper_eq_46_47
0.2,1.3333333333333335,3.3435437608153871e+00,3.7085052130861013e-09,200,paper_eq_46_47
0.2,1.3333333333333335,3.4084290418259546e+00,2.5037713346276477e-09,200,paper_eq_46_47
0.2,1.3333333333333335,3.4745734957359886e+00,1.6775661808154958e-09,200,paper_eq_46_47
0.2,1.3333333333333335,3.5420015582320872e+00,1.1152947110455721e-09,200,paper_eq_46_47
0.2,1.3333333333333335,3.6107381392032036e+00,7.3562945108807907e-10,200,paper_eq_46_47
0.2,1.3333333333333335,3.6808086319431026e+00,4.8130601709074976e-10,200,paper_eq_46_47
0.2,1.3333333333333335,3.7522389225314061e+00,3.1232599280373744e-10,200,paper_eq_46_47
0.2,1.3333333333333335,3.8250553993966112e+00,2.0097879525682761e-10,200,paper_eq_46_47
0.2,1.3333333333333335,3.8992849630648054e+00,1.2822623457814860e-10,200,paper_eq_46_47
0.2,1.3333333333333335,3.9749550360974415e+00,8.1099089484431250e-11,200,paper_eq_46_47
0.2,1.3333333333333335,4.0520935732220931e+00,5.0838649354656736e-11,200,paper_eq_46_47
0.2,1.3333333333333335,4.1307290716596805e+00,3.1581738840154175e-11,200,paper_eq_46_47
0.2,1.3333333333333335,4.2108905816522393e+00,1.9438631978662299e-11,200,paper_eq_46_47
0.2,1.3333333333333335,4.2926077171948585e+00,1.1852367756615556e-11,200,paper_eq_46_47
0.2,1.3333333333333335,4.3759106669760204e+00,7.1577236108740327e-12,200,paper_eq_46_47
